timestamps,TP9,AF7,AF8,TP10,Right AUX
1732204991.037,-40.039,-31.738,-46.875,-55.176,0.000
1732204991.041,-48.828,-41.504,-50.781,-45.410,0.000
1732204991.045,-54.199,-44.434,-55.664,-41.016,0.000
1732204991.049,-57.129,-44.922,-53.223,-37.598,0.000
1732204991.053,-55.176,-47.852,-47.363,-37.598,0.000
1732204991.057,-53.711,-46.875,-58.594,-56.152,0.000
1732204991.061,-63.965,-38.574,-63.477,-70.312,0.000
1732204991.065,-52.246,-39.062,-54.688,-54.688,0.000
1732204991.069,-52.246,-53.223,-60.547,-46.387,0.000
1732204991.073,-64.453,-59.570,-59.082,-61.523,0.000
1732204991.077,-58.105,-55.664,-50.781,-66.406,0.000
1732204991.080,-59.082,-55.176,-51.270,-54.199,0.000
1732204991.084,-62.988,-45.898,-53.711,-41.016,0.000
1732204991.088,-60.059,-48.828,-56.641,-37.109,0.000
1732204991.092,-62.988,-53.223,-52.246,-39.062,0.000
1732204991.096,-67.383,-41.992,-51.270,-41.992,0.000
1732204991.100,-65.918,-40.527,-57.617,-53.711,0.000
1732204991.104,-62.500,-44.922,-53.711,-58.105,0.000
1732204991.108,-56.152,-44.922,-44.434,-56.152,0.000
1732204991.112,-50.293,-46.387,-49.316,-49.805,0.000
1732204991.116,-63.477,-44.434,-50.781,-42.969,0.000
1732204991.119,-59.570,-40.039,-42.969,-37.598,0.000
1732204991.123,-61.035,-37.598,-41.016,-31.250,0.000
1732204991.127,-71.777,-30.273,-42.480,-35.645,0.000
1732204991.131,-76.172,-27.832,-42.480,-45.898,0.000
1732204991.135,-79.590,-41.504,-45.898,-55.176,0.000
1732204991.139,-65.430,-43.457,-55.664,-54.199,0.000
1732204991.143,-58.105,-35.645,-54.688,-62.500,0.000
1732204991.147,-62.988,-35.645,-44.922,-63.965,0.000
1732204991.151,-64.453,-28.809,-40.527,-52.246,0.000
1732204991.155,-71.289,-23.926,-40.039,-43.945,0.000
1732204991.158,-69.336,-23.926,-42.480,-38.574,0.000
1732204991.162,-67.383,-21.484,-45.898,-32.715,0.000
1732204991.166,-79.590,-21.484,-40.039,-36.133,0.000
1732204991.170,-83.496,-27.344,-38.086,-62.500,0.000
1732204991.174,-79.590,-34.668,-43.945,-86.426,0.000
1732204991.178,-73.730,-35.156,-44.434,-83.984,0.000
1732204991.182,-77.148,-37.598,-40.527,-84.473,0.000
1732204991.186,-70.312,-31.738,-36.621,-77.148,0.000
1732204991.190,-60.059,-27.832,-41.992,-72.266,0.000
1732204991.194,-70.801,-25.391,-47.363,-77.148,0.000
1732204991.198,-81.055,-22.461,-44.434,-66.406,0.000
1732204991.201,-82.520,-26.367,-47.852,-66.406,0.000
1732204991.205,-82.031,-32.715,-53.711,-68.848,0.000
1732204991.209,-70.312,-39.551,-51.758,-58.105,0.000
1732204991.213,-66.406,-30.762,-52.246,-54.688,0.000
1732204991.217,-80.078,-29.785,-54.688,-58.105,0.000
1732204991.221,-72.266,-30.273,-42.969,-52.734,0.000
1732204991.225,-67.871,-33.691,-37.598,-60.547,0.000
1732204991.229,-77.148,-41.016,-36.621,-75.195,0.000
1732204991.233,-70.801,-35.645,-38.574,-72.754,0.000
1732204991.237,-69.336,-31.250,-42.969,-54.199,0.000
1732204991.241,-78.613,-33.691,-41.992,-40.039,0.000
1732204991.244,-77.637,-33.203,-35.156,-29.785,0.000
1732204991.248,-77.148,-40.527,-38.086,-33.691,0.000
1732204991.252,-73.730,-38.086,-44.922,-56.641,0.000
1732204991.256,-70.801,-28.320,-34.668,-70.312,0.000
1732204991.260,-79.102,-27.344,-35.645,-63.965,0.000
1732204991.264,-72.754,-25.879,-33.203,-60.059,0.000
1732204991.268,-69.336,-33.203,-24.414,-57.129,0.000
1732204991.272,-75.684,-35.156,-28.809,-52.734,0.000
1732204991.276,-70.801,-37.109,-27.344,-39.062,0.000
1732204991.280,-70.312,-39.062,-30.273,-37.109,0.000
1732204991.284,-64.941,-32.227,-32.715,-64.941,0.000
1732204991.287,-67.383,-33.203,-33.203,-69.336,0.000
1732204991.291,-74.219,-37.598,-37.598,-47.852,0.000
1732204991.295,-68.359,-39.062,-35.156,-41.016,0.000
1732204991.299,-73.242,-41.504,-34.668,-40.039,0.000
1732204991.303,-82.520,-42.480,-39.062,-46.875,0.000
1732204991.307,-84.961,-34.180,-33.691,-52.246,0.000
1732204991.311,-72.754,-28.320,-30.762,-49.316,0.000
1732204991.315,-70.312,-31.738,-30.762,-53.711,0.000
1732204991.319,-80.566,-31.250,-31.738,-42.480,0.000
1732204991.323,-70.312,-32.227,-34.668,-34.668,0.000
1732204991.326,-72.754,-34.180,-39.551,-45.410,0.000
1732204991.330,-78.125,-34.668,-35.645,-44.434,0.000
1732204991.334,-80.078,-36.621,-34.180,-48.828,0.000
1732204991.338,-72.266,-34.180,-30.762,-45.410,0.000
1732204991.342,-62.500,-30.273,-27.344,-38.086,0.000
1732204991.346,-57.617,-30.273,-40.039,-53.223,0.000
1732204991.350,-64.453,-36.133,-43.457,-75.684,0.000
1732204991.354,-64.941,-41.504,-36.621,-82.520,0.000
1732204991.358,-62.988,-34.180,-26.367,-69.336,0.000
1732204991.362,-78.125,-31.738,-25.879,-55.664,0.000
1732204991.366,-81.055,-33.691,-38.086,-59.570,0.000
1732204991.369,-66.406,-28.809,-35.645,-60.059,0.000
1732204991.373,-71.289,-28.809,-26.367,-58.594,0.000
1732204991.377,-84.473,-21.484,-31.738,-67.871,0.000
1732204991.381,-74.219,-20.508,-48.828,-56.152,0.000
1732204991.385,-68.359,-32.715,-46.387,-47.363,0.000
1732204991.389,-71.777,-31.250,-29.785,-70.801,0.000
1732204991.393,-75.195,-24.414,-27.832,-83.984,0.000
1732204991.397,-70.312,-19.531,-26.855,-66.895,0.000
1732204991.401,0.000,-20.996,0.000,-53.223,0.000
1732204991.405,0.000,-22.949,0.000,-73.242,0.000
1732204991.409,0.000,-21.484,0.000,-82.031,0.000
1732204991.412,0.000,-18.066,0.000,-68.848,0.000
1732204991.416,0.000,-20.020,0.000,-73.242,0.000
1732204991.420,0.000,-23.438,0.000,-70.801,0.000
1732204991.424,0.000,-20.020,0.000,-62.012,0.000
1732204991.428,0.000,-21.484,0.000,-63.477,0.000
1732204991.432,0.000,-21.973,0.000,-83.008,0.000
1732204991.436,0.000,-17.090,0.000,-91.309,0.000
1732204991.440,0.000,-18.555,0.000,-86.914,0.000
1732204991.444,0.000,-16.113,0.000,-78.125,0.000
1732204991.448,-73.730,-18.555,-31.250,-70.312,0.000
1732204991.452,-68.848,-24.902,-26.367,-62.988,0.000
1732204991.455,-62.500,-19.043,-24.902,-53.711,0.000
1732204991.459,-61.523,-22.461,-32.715,-74.707,0.000
1732204991.463,-62.988,-23.926,-29.297,-97.656,0.000
1732204991.467,-63.477,-19.043,-31.250,-100.586,0.000
1732204991.471,-57.129,-21.973,-37.109,-102.051,0.000
1732204991.475,-64.941,-22.949,-24.902,-89.844,0.000
1732204991.479,-66.895,-20.508,-21.973,-65.918,0.000
1732204991.483,-57.617,-10.742,-15.137,-59.570,0.000
1732204991.487,-52.246,-4.883,-13.184,-64.453,0.000
1732204991.491,-40.527,-9.766,-21.484,-67.383,0.000
1732204991.495,-53.223,-18.555,-24.414,-74.707,0.000
1732204991.498,-64.941,-21.973,-17.090,-77.148,0.000
1732204991.502,-44.922,-18.555,-15.137,-90.332,0.000
1732204991.506,-50.293,-19.043,-22.949,-96.680,0.000
1732204991.510,-60.547,-20.508,-25.879,-83.984,0.000
1732204991.514,-58.594,-16.602,-23.438,-81.055,0.000
1732204991.518,-64.941,-13.672,-20.996,-84.961,0.000
1732204991.522,-62.988,-18.066,-27.344,-92.285,0.000
1732204991.526,-58.105,-21.484,-28.809,-87.402,0.000
1732204991.530,-63.477,-20.508,-28.809,-99.609,0.000
1732204991.534,-60.059,-21.973,-30.273,-99.121,0.000
1732204991.537,-51.270,-23.438,-25.391,-64.941,0.000
1732204991.541,-61.523,-20.996,-22.949,-73.730,0.000
1732204991.545,-70.801,-22.949,-15.137,-79.590,0.000
1732204991.549,-66.406,-28.320,-14.160,-79.590,0.000
1732204991.553,-69.336,-19.043,-15.137,-87.402,0.000
1732204991.557,-72.754,-15.137,-7.324,-81.055,0.000
1732204991.561,-59.082,-27.344,-5.859,-73.242,0.000
1732204991.565,-61.035,-26.855,-17.578,-81.055,0.000
1732204991.569,-62.500,-13.672,-19.043,-79.102,0.000
1732204991.573,-64.941,-16.113,-17.578,-68.359,0.000
1732204991.576,-62.988,-19.043,-17.090,-70.312,0.000
1732204991.580,-53.711,-18.555,-21.484,-75.684,0.000
1732204991.584,-66.406,-18.066,-26.855,-87.891,0.000
1732204991.588,-70.801,-20.020,-17.090,-92.773,0.000
1732204991.592,-65.918,-26.367,-16.602,-79.590,0.000
1732204991.596,-75.195,-25.391,-23.438,-83.496,0.000
1732204991.600,-71.777,-19.531,-24.414,-78.613,0.000
1732204991.604,-57.617,-20.996,-21.484,-65.918,0.000
1732204991.608,-56.152,-22.461,-21.973,-62.500,0.000
1732204991.612,-61.523,-20.020,-21.973,-62.012,0.000
1732204991.616,-59.570,-17.090,-24.414,-75.684,0.000
1732204991.619,-56.641,-16.113,-26.367,-98.633,0.000
1732204991.623,-72.266,-26.367,-26.855,-103.516,0.000
1732204991.627,-76.660,-30.273,-23.926,-95.703,0.000
1732204991.631,-61.523,-18.066,-17.578,-72.754,0.000
1732204991.635,-53.711,-19.043,-15.625,-69.824,0.000
1732204991.639,-43.457,-30.273,-18.555,-74.707,0.000
1732204991.643,-29.785,-20.996,-19.531,-73.730,0.000
1732204991.647,-20.508,-16.602,-17.578,-90.332,0.000
1732204991.651,-23.926,-20.508,-18.066,-80.566,0.000
1732204991.655,-27.344,-18.555,-10.742,-66.406,0.000
1732204991.659,-30.762,-18.066,-4.883,-63.477,0.000
1732204991.662,-66.406,-13.672,-16.602,-71.289,0.000
1732204991.666,-70.801,-16.113,-20.508,-81.543,0.000
1732204991.670,-54.199,-13.672,-19.043,-79.102,0.000
1732204991.674,-52.734,-9.277,-27.832,-75.195,0.000
1732204991.678,-54.199,-9.766,-21.973,-81.055,0.000
1732204991.682,-58.105,-11.230,-14.648,-87.891,0.000
1732204991.686,-55.664,-8.301,-26.367,-84.473,0.000
1732204991.690,-48.340,-3.906,-32.227,-84.961,0.000
1732204991.694,-55.176,-4.395,-20.996,-79.590,0.000
1732204991.698,-63.477,-5.371,-14.648,-87.402,0.000
1732204991.702,-64.453,-0.488,-17.578,-87.402,0.000
1732204991.705,-51.270,-0.977,-23.926,-67.871,0.000
1732204991.709,-52.246,-2.930,-23.438,-68.848,0.000
1732204991.713,-68.359,-4.395,-20.020,-82.031,0.000
1732204991.717,-63.965,-5.859,-31.250,-92.773,0.000
1732204991.721,-58.594,-5.371,-31.738,-101.074,0.000
1732204991.725,-57.617,-3.418,-24.902,-95.215,0.000
1732204991.729,-57.617,-0.488,-20.996,-76.660,0.000
1732204991.733,-56.641,6.348,-23.438,-78.125,0.000
1732204991.737,-56.152,19.531,-28.320,-75.195,0.000
1732204991.741,-67.383,8.301,-24.414,-80.566,0.000
1732204991.744,-63.477,0.488,-22.461,-102.051,0.000
1732204991.748,-48.828,7.324,-23.438,-81.543,0.000
1732204991.752,-57.129,9.766,-15.625,-52.734,0.000
1732204991.756,-62.500,-0.488,-15.625,-63.477,0.000
1732204991.760,-60.547,-0.488,-34.668,-77.148,0.000
1732204991.764,-54.688,6.836,-38.086,-93.750,0.000
1732204991.768,-58.594,1.953,-31.250,-95.703,0.000
1732204991.772,-64.453,-4.883,-33.691,-79.590,0.000
1732204991.776,-49.805,-2.441,-26.855,-73.242,0.000
1732204991.780,-45.898,2.441,-22.461,-66.406,0.000
1732204991.784,-54.688,-6.836,-20.996,-66.895,0.000
1732204991.787,-53.223,-7.812,-19.043,-66.895,0.000
1732204991.791,-48.340,-0.488,-16.602,-57.129,0.000
1732204991.795,-41.992,-5.371,-24.902,-68.359,0.000
1732204991.799,-51.758,-2.441,-39.062,-80.566,0.000
1732204991.803,-56.641,-0.977,-33.691,-69.824,0.000
1732204991.807,-44.922,-4.395,-28.320,-64.453,0.000
1732204991.811,-48.828,-5.859,-28.320,-68.848,0.000
1732204991.815,-59.570,-12.207,-24.902,-81.055,0.000
1732204991.819,-55.176,-8.789,-17.090,-72.754,0.000
1732204991.823,-46.875,-0.977,-12.695,-55.176,0.000
1732204991.827,-40.039,3.906,-16.602,-57.617,0.000
1732204991.830,-43.457,-2.441,-23.926,-62.012,0.000
1732204991.834,-56.641,-9.277,-28.809,-71.289,0.000
1732204991.838,-51.270,-6.348,-30.273,-65.918,0.000
1732204991.842,-37.109,-7.324,-24.902,-54.199,0.000
1732204991.846,-53.223,-13.672,-23.438,-46.875,0.000
1732204991.850,-62.988,-16.113,-27.344,-58.594,0.000
1732204991.854,-47.363,-10.742,-18.555,-89.844,0.000
1732204991.858,-46.875,-9.277,-20.508,-88.867,0.000
1732204991.862,-50.781,-7.812,-34.668,-86.914,0.000
1732204991.866,-53.223,-14.648,-32.715,-83.496,0.000
1732204991.869,-57.129,-17.090,-25.391,-65.918,0.000
1732204991.873,-61.035,-5.371,-25.879,-66.895,0.000
1732204991.877,-65.430,-11.230,-30.762,-71.289,0.000
1732204991.881,-64.453,-9.766,-22.461,-65.430,0.000
1732204991.885,-67.871,0.000,-15.137,-56.641,0.000
1732204991.889,-62.500,-3.906,-28.320,-63.477,0.000
1732204991.893,-57.129,-17.578,-31.250,-65.430,0.000
1732204991.897,-62.500,-13.184,-25.879,-63.477,0.000
1732204991.901,-61.035,0.000,-26.367,-75.195,0.000
1732204991.905,-60.059,2.441,-31.250,-89.355,0.000
1732204991.908,-49.805,0.488,-28.809,-81.055,0.000
1732204991.912,-55.176,-4.395,-26.855,-76.172,0.000
1732204991.916,-65.918,-7.812,-29.785,-72.754,0.000
1732204991.920,-62.988,-13.184,-28.809,-60.059,0.000
1732204991.924,-56.641,-10.254,-35.156,-54.688,0.000
1732204991.928,-64.453,-9.766,-42.480,-65.918,0.000
1732204991.932,-56.641,-13.672,-41.992,-84.961,0.000
1732204991.936,-47.363,-10.742,-36.621,-75.684,0.000
1732204991.940,-68.359,-10.254,-27.344,-69.336,0.000
1732204991.944,-70.312,-16.602,-23.438,-65.430,0.000
1732204991.948,-58.105,-10.742,-25.391,-51.758,0.000
1732204991.951,-58.594,-4.395,-30.762,-47.363,0.000
1732204991.955,-67.383,-14.648,-36.621,-62.500,0.000
1732204991.959,-59.082,-17.090,-36.621,-68.359,0.000
1732204991.963,-51.758,-7.324,-32.715,-63.965,0.000
1732204991.967,-52.734,-2.441,-29.297,-71.777,0.000
1732204991.971,-50.293,-1.465,-32.715,-70.312,0.000
1732204991.975,-50.781,-3.906,-33.691,-66.406,0.000
1732204991.979,-50.293,-6.836,-30.762,-58.105,0.000
1732204991.983,-66.895,-6.348,-31.250,-51.758,0.000
1732204991.987,-72.266,-5.859,-28.809,-44.434,0.000
1732204991.991,-62.012,-6.348,-33.691,-50.293,0.000
1732204991.994,-62.012,-8.789,-32.227,-57.129,0.000
1732204991.998,-67.871,-4.883,-27.832,-63.477,0.000
1732204992.002,-63.965,0.000,-26.855,-65.918,0.000
1732204992.006,-60.059,-0.488,-22.461,-56.641,0.000
1732204992.010,-58.105,0.488,-24.414,-60.547,0.000
1732204992.014,-55.664,-4.883,-21.484,-70.801,0.000
1732204992.018,-52.734,-16.113,-20.020,-58.105,0.000
1732204992.022,-53.223,-5.371,-24.414,-35.156,0.000
1732204992.026,-53.223,6.348,-25.391,-64.453,0.000
1732204992.030,-51.270,3.418,-20.020,-86.914,0.000
1732204992.033,-58.105,1.465,-21.973,-77.637,0.000
1732204992.037,-51.758,6.836,-20.996,-79.102,0.000
1732204992.041,-49.805,8.301,-13.672,-63.965,0.000
1732204992.045,-56.641,6.836,-14.160,-53.223,0.000
1732204992.049,-52.246,9.277,-17.578,-56.152,0.000
1732204992.053,-51.758,0.977,-25.879,-58.594,0.000
1732204992.057,-47.852,-6.836,-29.785,-63.965,0.000
1732204992.061,-34.668,3.418,-21.484,-70.312,0.000
1732204992.065,-37.598,14.160,-19.531,-73.730,0.000
1732204992.069,-37.598,15.625,-20.996,-63.477,0.000
1732204992.073,-43.457,11.719,-28.320,-49.316,0.000
1732204992.076,-56.152,7.324,-34.668,-39.062,0.000
1732204992.080,-52.246,10.742,-24.902,-39.062,0.000
1732204992.084,-61.035,3.906,-25.391,-48.340,0.000
1732204992.088,-61.035,2.930,-26.367,-56.152,0.000
1732204992.092,-54.688,4.395,-25.879,-69.824,0.000
1732204992.096,-53.711,-4.395,-25.879,-59.570,0.000
1732204992.100,-45.898,-5.859,-32.715,-40.527,0.000
1732204992.104,-54.688,-0.488,-38.574,-47.363,0.000
1732204992.108,-59.082,2.930,-32.715,-57.617,0.000
1732204992.112,-47.852,-0.488,-27.344,-57.617,0.000
1732204992.116,-53.223,-4.883,-29.297,-59.082,0.000
1732204992.119,-50.781,0.000,-34.180,-65.918,0.000
1732204992.123,-55.664,7.324,-30.762,-53.223,0.000
1732204992.127,-61.523,4.883,-34.180,-52.734,0.000
1732204992.131,-58.105,0.488,-30.762,-57.617,0.000
1732204992.135,-52.734,2.930,-24.902,-47.852,0.000
1732204992.139,-55.176,-1.953,-33.203,-58.105,0.000
1732204992.143,-59.082,1.953,-27.832,-54.199,0.000
1732204992.147,-47.363,15.137,-19.043,-45.410,0.000
1732204992.151,-39.551,7.324,-23.438,-52.734,0.000
1732204992.155,-38.574,6.348,-27.344,-39.062,0.000
1732204992.158,-25.391,15.137,-30.273,-35.645,0.000
1732204992.162,-31.250,14.160,-28.809,-44.922,0.000
1732204992.166,-51.758,5.371,-25.391,-56.641,0.000
1732204992.170,-54.688,2.441,-29.297,-66.406,0.000
1732204992.174,-49.316,5.859,-20.996,-48.340,0.000
1732204992.178,-42.480,2.441,-18.066,-31.250,0.000
1732204992.182,-46.387,1.465,-24.902,-42.480,0.000
1732204992.186,-49.805,5.859,-24.414,-49.805,0.000
1732204992.190,-49.316,7.812,-22.461,-53.711,0.000
1732204992.194,-46.387,1.465,-22.949,-59.570,0.000
1732204992.198,-40.527,-6.348,-28.809,-54.688,0.000
1732204992.201,-38.574,-6.836,-20.508,-40.527,0.000
1732204992.205,-43.945,-12.695,-11.719,-40.039,0.000
1732204992.209,-49.316,-14.648,-18.555,-46.387,0.000
1732204992.213,-56.152,-12.695,-20.020,-41.504,0.000
1732204992.217,-50.781,-7.324,-24.902,-41.016,0.000
1732204992.221,-43.945,5.371,-34.180,-53.223,0.000
1732204992.225,-49.805,4.395,-20.508,-45.410,0.000
1732204992.229,-62.012,-0.977,-19.531,-39.551,0.000
1732204992.233,-70.312,-7.324,-32.227,-47.852,0.000
1732204992.237,-59.082,-8.301,-33.691,-55.664,0.000
1732204992.240,-47.852,-4.883,-26.855,-54.688,0.000
1732204992.244,-49.805,-10.254,-16.602,-51.270,0.000
1732204992.248,-47.852,-6.836,-20.996,-47.363,0.000
1732204992.252,-38.086,0.977,-23.438,-50.293,0.000
1732204992.256,-39.062,0.488,-19.531,-64.453,0.000
1732204992.260,-46.387,-7.812,-26.855,-61.523,0.000
1732204992.264,-44.922,-14.160,-30.762,-51.758,0.000
1732204992.268,-44.434,-11.230,-27.832,-55.664,0.000
1732204992.272,-56.152,-0.488,-28.809,-55.664,0.000
1732204992.276,-48.340,6.836,-30.762,-42.969,0.000
1732204992.280,-50.781,0.488,-33.203,-37.109,0.000
1732204992.283,-60.059,-7.812,-30.762,-48.828,0.000
1732204992.287,-57.617,-13.184,-22.461,-53.711,0.000
1732204992.291,-57.129,-15.625,-20.996,-41.016,0.000
1732204992.295,-64.453,-11.719,-24.902,-35.156,0.000
1732204992.299,-62.500,-4.395,-26.367,-49.805,0.000
1732204992.303,-59.570,0.488,-22.461,-43.457,0.000
1732204992.307,-60.059,-2.441,-25.391,-35.645,0.000
1732204992.311,-62.988,-8.301,-28.809,-43.945,0.000
1732204992.315,-59.570,-7.324,-28.320,-48.828,0.000
1732204992.319,-46.875,-9.277,-31.250,-47.852,0.000
1732204992.322,-30.273,-5.371,-32.227,-32.227,0.000
1732204992.326,-34.668,-0.488,-32.715,-28.320,0.000
1732204992.330,-43.457,-5.371,-41.016,-52.734,0.000
1732204992.334,-31.250,-9.277,-37.598,-68.359,0.000
1732204992.338,-28.320,-6.348,-26.855,-51.758,0.000
1732204992.342,-21.973,-0.977,-20.508,-30.762,0.000
1732204992.346,-15.137,-2.930,-21.973,-20.020,0.000
1732204992.350,-28.320,-5.371,-25.879,-20.020,0.000
1732204992.354,-41.992,-0.488,-28.320,-25.879,0.000
1732204992.358,-42.480,-4.883,-25.879,-30.273,0.000
1732204992.362,-49.805,-20.508,-27.832,-24.414,0.000
1732204992.365,-57.617,-12.695,-36.133,-42.480,0.000
1732204992.369,-52.246,-5.859,-37.598,-62.988,0.000
1732204992.373,-56.641,-10.254,-36.133,-50.293,0.000
1732204992.377,-67.871,-7.324,-35.645,-51.758,0.000
1732204992.381,-58.105,-7.812,-30.273,-62.012,0.000
1732204992.385,-41.504,-3.906,-20.996,-49.316,0.000
1732204992.389,-52.734,-1.465,-20.996,-47.852,0.000
1732204992.393,-66.895,-8.789,-28.809,-75.195,0.000
1732204992.397,-55.664,-5.371,-25.879,-74.219,0.000
1732204992.401,-54.688,-3.906,-26.855,-64.941,0.000
1732204992.405,-64.453,-14.648,-35.156,-75.684,0.000
1732204992.408,-68.359,-17.090,-30.762,-72.754,0.000
1732204992.412,-69.824,-16.602,-29.785,-62.500,0.000
1732204992.416,-62.012,-13.184,-24.414,-44.434,0.000
1732204992.420,-51.758,-8.301,-24.414,-40.527,0.000
1732204992.424,-39.551,-10.254,-29.785,-45.898,0.000
1732204992.428,-37.109,-11.230,-24.902,-41.016,0.000
1732204992.432,-52.246,-6.836,-23.926,-57.129,0.000
1732204992.436,-62.500,-14.160,-22.949,-66.895,0.000
1732204992.440,-60.059,-16.113,-25.391,-60.547,0.000
1732204992.444,-62.988,-7.324,-26.367,-54.688,0.000
1732204992.448,-62.012,0.000,-18.555,-46.875,0.000
1732204992.451,-63.965,3.418,-19.043,-50.781,0.000
1732204992.455,-65.430,-7.812,-27.344,-48.828,0.000
1732204992.459,-50.293,-9.766,-28.809,-44.434,0.000
1732204992.463,-53.711,-7.812,-29.297,-73.730,0.000
1732204992.467,-55.176,-7.812,-29.785,-87.402,0.000
1732204992.471,-63.965,0.488,-29.297,-88.867,0.000
1732204992.475,-71.289,-4.395,-26.367,-78.613,0.000
1732204992.479,-55.176,-1.953,-22.461,-63.477,0.000
1732204992.483,-61.523,3.906,-30.273,-65.430,0.000
1732204992.487,-57.617,-0.488,-28.809,-58.594,0.000
1732204992.490,-47.852,0.488,-20.996,-49.805,0.000
1732204992.494,-50.293,-2.441,-20.020,-51.270,0.000
1732204992.498,-53.223,-6.348,-21.484,-52.246,0.000
1732204992.502,-53.711,-2.930,-23.926,-57.617,0.000
1732204992.506,-53.223,1.953,-28.320,-70.801,0.000
1732204992.510,-53.223,-3.906,-26.367,-60.059,0.000
1732204992.514,-60.059,-10.742,-19.043,-57.617,0.000
1732204992.518,-52.246,-2.930,-17.090,-54.688,0.000
1732204992.522,-41.504,6.348,-21.973,-49.805,0.000
1732204992.526,-58.594,5.371,-28.809,-86.426,0.000
1732204992.530,-56.152,-2.930,-24.414,-90.332,0.000
1732204992.533,-41.992,-2.441,-12.695,-63.965,0.000
1732204992.537,-41.992,-0.977,-20.020,-66.895,0.000
1732204992.541,-40.039,0.977,-25.879,-71.289,0.000
1732204992.545,-39.551,2.930,-17.578,-57.617,0.000
1732204992.549,-41.016,-1.465,-14.160,-47.852,0.000
1732204992.553,-33.203,-1.465,-14.160,-41.992,0.000
1732204992.557,-51.758,3.418,-19.531,-51.758,0.000
1732204992.561,-58.594,2.441,-19.043,-76.660,0.000
1732204992.565,-43.945,-13.672,-20.020,-85.449,0.000
1732204992.569,-60.547,-6.836,-27.832,-72.266,0.000
1732204992.572,-59.570,7.812,-26.855,-61.523,0.000
1732204992.576,-52.246,-2.441,-23.438,-71.777,0.000
1732204992.580,-33.203,-7.324,-20.996,-60.059,0.000
1732204992.584,-18.066,-11.719,-20.020,-39.551,0.000
1732204992.588,-46.387,-11.230,-27.344,-65.918,0.000
1732204992.592,-56.641,-13.184,-28.320,-78.613,0.000
1732204992.596,-44.922,-23.926,-30.762,-62.500,0.000
1732204992.600,-23.438,-24.902,-31.250,-48.828,0.000
1732204992.604,2.930,-26.367,-32.227,-36.133,0.000
1732204992.608,-5.859,-23.926,-39.062,-45.410,0.000
1732204992.612,-22.949,-20.020,-45.898,-47.852,0.000
1732204992.615,-3.906,-20.508,-48.828,-15.137,0.000
1732204992.619,-0.488,-22.949,-46.387,-7.324,0.000
1732204992.623,-2.441,-16.113,-45.410,-12.695,0.000
1732204992.627,8.301,-12.695,-41.504,0.488,0.000
1732204992.631,19.531,-22.461,-38.574,4.883,0.000
1732204992.635,14.160,-23.438,-49.316,-0.488,0.000
1732204992.639,-8.301,-25.391,-43.457,2.930,0.000
1732204992.643,-9.766,-24.902,-42.969,0.000,0.000
1732204992.647,-0.977,-14.160,-55.176,-23.926,0.000
1732204992.651,-4.883,-10.254,-43.945,-24.414,0.000
1732204992.654,-4.883,-19.043,-33.691,-5.859,0.000
1732204992.658,-3.906,-23.438,-34.180,2.930,0.000
1732204992.662,-5.371,-14.160,-25.391,6.348,0.000
1732204992.666,0.000,-14.160,-32.715,-5.859,0.000
1732204992.670,0.000,-16.113,-51.758,-27.832,0.000
1732204992.674,0.000,-10.742,-49.316,-33.691,0.000
1732204992.678,0.000,-4.883,-38.574,-41.016,0.000
1732204992.682,0.000,-5.859,-28.809,-40.039,0.000
1732204992.686,0.000,-18.555,-32.227,-28.809,0.000
1732204992.690,0.000,-26.367,-41.504,-40.527,0.000
1732204992.694,0.000,-19.043,-37.109,-38.574,0.000
1732204992.697,0.000,-14.648,-38.086,-20.508,0.000
1732204992.701,0.000,-16.602,-44.922,-10.254,0.000
1732204992.705,0.000,-16.113,-33.691,-16.113,0.000
1732204992.709,0.000,-22.461,-29.785,-25.391,0.000
1732204992.713,-25.391,-23.438,-28.809,-29.297,0.000
1732204992.717,-19.043,-14.648,-20.508,-40.527,0.000
1732204992.721,-18.555,-11.719,-20.996,-43.945,0.000
1732204992.725,-13.672,-3.906,-19.531,-33.203,0.000
1732204992.729,-9.766,-7.812,-17.578,-19.043,0.000
1732204992.733,-9.277,-15.625,-19.043,-18.555,0.000
1732204992.737,-12.695,-12.695,-27.344,-34.668,0.000
1732204992.740,-32.715,-17.090,-32.227,-51.758,0.000
1732204992.744,-40.527,-23.926,-30.762,-57.129,0.000
1732204992.748,-35.645,-24.414,-36.133,-38.574,0.000
1732204992.752,-31.738,-14.648,-42.480,-27.344,0.000
1732204992.756,-28.320,-6.348,-39.062,-36.133,0.000
1732204992.760,-37.109,-4.395,-33.691,-35.645,0.000
1732204992.764,-30.762,-4.395,-33.203,-38.086,0.000
1732204992.768,-24.414,-2.930,-33.691,-30.762,0.000
1732204992.772,-31.738,-4.395,-38.086,-22.461,0.000
1732204992.776,-36.621,-12.695,-30.762,-34.180,0.000
1732204992.780,-43.945,-21.484,-28.320,-41.016,0.000
1732204992.783,-38.574,-17.090,-37.598,-35.645,0.000
1732204992.787,-33.203,-5.859,-35.156,-50.781,0.000
1732204992.791,-38.086,-10.254,-40.039,-52.734,0.000
1732204992.795,-41.504,-20.020,-47.363,-49.805,0.000
1732204992.799,-40.039,-16.113,-39.551,-54.199,0.000
1732204992.803,-30.762,-10.742,-37.109,-41.016,0.000
1732204992.807,-18.066,-8.301,-41.504,-24.414,0.000
